"0000000184";"Bélgica: Niños 0 a 2'9 años. GRATIS";;;;"Compartiendo habitación con sus padres.
Descuento 100%";;"SUP";"000012";"000012";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0010";;;;;0;;;-9999999999,00;;;;;;
"0000000186";"Bélgica: Por Brujas y la costa. Niños entre 3 y 6,9 años. ";;;;"Compartiendo habitación con 2 adultos.
Descuento del 50%.
Precio por niño:";;"SUP";"000012";"000012";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0010";;"Bruto 237,5
Neto: 201,87";;;0;;;-9999999999,00;;;;;;
"0000000187";"Bélgica: Por Brujas y la costa. Niños entre 7 y 11,9 años.";;;;"Compartiendo habitación con dos adultos.
Descuento 25%";;"SUP";"000012";"000012";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0010";;;;;0;;;-9999999999,00;;;;;;
"0000000188";"Bélgica: Por Brujas y la costa. Alquiler bicicleta";;;;"Alquiler de bicicleta híbrida (7 o 21 velocidades)
Equipación: 1 alforja, bomba, kit de reparación.
No incluye seguro.";;"SS";"000012";"000012";"01";"04";"AG";"000006";54,00;;;60,00;-1;;;"0010";;;;;0;;;-9999999999,00;;;;;;
"0000000189";"Bélgica: Ciudades Imprescindibles. Suplemento Media Pensión";;;;"Incluye 5 cenas de 3 platos cada una.
No incluye las cenas en Bruselas.
";;"SUP";"000012";"000012";"01";"04";"AG";"000006";89,10;;;100,00;-1;;;"0010";;"Bruto: 95 €
Neto: 85'50
Com: 10%";;;0;;;-9999999999,00;;;;;;
"0000000192";"Bélgica: Ciudades Imprescindibles. Suplemento Individual";;;;"Habitación doble de uso individual.
Precio por persona.";;"SUP";"000012";"000012";"01";"04";"AG";"000006";190,00;;;200,00;-1;;;"0010";;;;;0;;;-9999999999,00;;;;;;
"0000000193";"Bélgica: Ciudades Imprescindibles. Noche extra Brujas";;;;"Noche extra en Brujas.
Régimen de alojamiento: AD
Categoría Hotel: 4*
Precio por persona y noche.";;"SUP";"000012";"000012";"01";"04";"AG";"000006";74,50;;;80,00;-1;;;"0010";;"Bruto: 55
Neto: 49'5
Com: 10%";;;0;;;-9999999999,00;;;;;;
"0000000195";"Bélgica: Ciudades Imprescindibles. Noche extra Bruselas";;;;"Noche extra en Bruselas.
Régimen de alojamiento: AD
Categoría Hotel: 4*
Precio por persona y noche";;"SUP";"000012";"000012";"01";"04";"AG";"000006";74,50;;;80,00;-1;;;"0010";;"Precios válidos en los fines de semana (viernes - domingo) en abril-junio + septiembre-octubre y cada día en julio - agosto. Otros días previa solicitud, pero netto min. 75 €.";;;0;;;-9999999999,00;;;;;;
"0000000196";"Bélgica: Por Brujas y la costa. Habitación triple.";;;;"Precio por persona (adultos)";;"SUP";"000012";"000012";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0010";;"Para adultos.";;;0;;;-9999999999,00;;;;;;
"0000000197";"Bélgica: Ciudades Imprescindibles. Habitación triple.";;;;"Precio 3ª persona.";;"SUP";"000012";"000012";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0010";;"ADULTOS 2013:  No hay descuento para 3ª ersona en triple. Se aloja a los clientes en 1 doble + 1 individual, sin cobrar suplemento individual.";;;0;;;-9999999999,00;;;;;;
"0000000199";"Bélgica: Ciudades Imprescindibles. Seguro Bicicletas.";;;;"Precio por bicicleta:
Bici híbrida: 15 €
Bici eléctrica: 25 €
Tándem: ";;"SS";"000012";"000012";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0010";;"Bici híbrida: 10 €
Bici eléctrica: 20 €
Tándem: ??";;;0;;;-9999999999,00;;;;;;
"0000000200";"Bélgica: Ciudades Imprescindibles. Niños entre 3 y 6,9 años.";;;;"Compartiendo habitación con 2 adultos.
Descuento del 50%.
Precio por niño:
";;"SUP";"000012";"000012";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0010";;;;;0;;;-9999999999,00;;;;;;
"0000000201";"Bélgica: Ciudades Imprescindibles. Niños entre 7 y 11,9 años.";;;;"Compartiendo habitación con 2 adultos.
Descuento del 25%.
Precio por niño:
";;"SUP";"000012";"000012";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0010";;;;;0;;;-9999999999,00;;;;;;
"0000000202";"Bélgica: Ciudades Imprescindibles. Extra Individual Brujas";;;;"Noche extra en Brujas.
Habitación doble de USO INDIVIDUAL.
Categoría hotel: 4*
Regimen de alojamiento: Alojamiento y desayuno (AD)
Precio por noche.";;"SUP";"000012";"000012";"01";"04";"AG";"000006";79,50;;;110,00;-1;;;"0010";;;;;0;;;-9999999999,00;;;;;;
"0000000203";"Bélgica: Ciudades Imprescindibles. Extra Ind. Bruselas";;;;"Noche extra en Bruselas.
Habitación doble de USO INDIVIDUAL.
Categoría hotel: 4*
Régimen de alojamiento: Alojamiento y desayuno (AD)
Precio por noche";;"SUP";"000012";"000012";"01";"04";"AG";"000006";84,50;;;110,00;-1;;;"0010";;"Precios válidos en los fines de semana (viernes - domingo) en abril-junio + septiembre-octubre y cada día en julio - agosto. Otros días previa solicitud, pero netto min. 75 €.";;;0;;;-9999999999,00;;;;;;
"0000000204";"Bélgica: Brujas y la costa en familia. Habitación triple";;;;"Precio para menores a partir de 13,9 años y adultos, compartiendo habitación con otros dos adultos.";;"SUP";"000012";"000012";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0010";;;;;0;;;-9999999999,00;;;;;;
"0000000205";"Bélgica: Brujas y la costa en familia. Niños entre 3 y 6,9 años";;;;"Compartiendo habitación con 2 adultos.
Descuento 50%
Precio por niño.
";;"SUP";"000012";"000012";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0010";;;;;0;;;-9999999999,00;;;;;;
"0000000206";"Bélgica: Brujas y la costa en familia. Niños entre 7 y 12,9";;;;"Compartiendo habitación con dos adultos.
Descuento del 25%
Precio por niño:";;"SUP";"000012";"000012";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0010";;;;;0;;;-9999999999,00;;;;;;
"0000000207";"Bélgica: Brujas y la costa en familia. Seguro bicicletas";;;;"Seguro bicileta.
Precio por bicicleta.";;"SS";"000012";"000012";"01";"04";"AG";"000006";10,00;;;20,00;-1;;;"0010";;;;;0;;;-9999999999,00;;;;;;
"0000000208";"Bélgica: Brujas y la costa en familia. Alquiler bicicleta";;;;"Bicicleta de paseo (7 o 21 velocidades) 55 €
Bicicleta infantil 51 €
Remolque infantil 51 €
3ª rueda 51 €
Sillín infantil 20 €
Incluye alforja, bolsa portamapas, candado, 1 kit de reparación (1 por cada 2 bicicletas)
No incluye seguro.";;"BI";"000012";"000012";"01";"04";"AG";"000006";49,50;;;55,00;-1;;;"0010";;"Child bike, trailor and 3rd wheel € 55
Child seat € 15 netto";;;0;;;-9999999999,00;;;;;;
"0000000209";"Bélgica: Brujas y la costa en familia. Extra en Brujas.";;;;"Noche extra en Brujas.
Habitación doble: 55 € / persona y noche
Habitación individual. 85 € / noche
Régimen de alojamiento: AD
Categoría de hotel: 3*.
Precio por persona y noche.";;"SUP";"000012";"000012";"01";"04";"AG";"000006";49,50;;;55,00;-1;;;"0010";;;;;0;;;-9999999999,00;;;;;;
"0000000210";"Francia: Castillos de Loira. Suplemento Individual";;;;"Habitación doble de uso individual.";;"SUP";"000012";"000012";"01";"04";"AG";"000006";210,00;;;230,00;-1;;;"0002";;;;;;;;;;;;;;
"0000000211";"Francia: Niños 0 - 2'9 años - Loira y Midi";;;;"Compartiendo habitación con dos adultos.
";;"SUP";"000012";"000012";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0002";;"GRATIS!!!";;;;;;;;;;;;
"0000000212";"Francia: Niños entre 3 y 6'9 años - Loira y Midi";;;;"Compartiendo habitación con dos adultos.
";;"SUP";"000012";"000012";"01";"04";"AG";"000006";252,88;;;297,50;-1;;;"0002";;"Dto 50%";;;;;;;;;;;;
"0000000213";"Francia: Niños entre 7 y 12 años - Loira y Midi";;;;"Compartiendo habitación con dos adultos.
";;"SUP";"000012";"000012";"01";"04";"AG";"000006";379,31;;;446,25;-1;;;"0002";;;;;;;;;;;;;;
"0000000215";"Italia. Veneto en barco y bici. Ave Maria 2012.";;;;"Camarote doble. Categoría Standard. Bajo cubierta.
Precio por persona.

Itinerario: Mantua -> Venecia
Fecha: 31 Mar - 14 Abr - 28 Abr - 12 May - 26 May - 9 Jun - 23 Jun - 7 Jul - 21 Jul - 4 Ago - 18 Ago - 1 Sep - 15 Sep - 29 Sep - 13 Oct - 27 Oct

Itinerario: Venecia --> Mantua
Fecha: 24 Mar - 7 Abr - 21 Abr - 5 May - 19 May - 2 Jun - 16 Jun - 30 Jun - 14 Jul - 28 Jul - 11 Ago - 25 Ago - 8 Sep - 22 Sep - 6 Oct - 20 Oct 

EL PRECIO INCLUYE:
- Alojamiento, desayuno , comidas y cena en camarote doble 
- Traslado equipaje.
- Mapas y libro de ruta.
- Traslado en bus entre Ferrara- Zelo/Ferrara - Adria.
- Entradas a monumentos.
";;"VCA";"000226";"000226";"01";"04";"AG";"000006";792,00;;;990,00;-1;;;"0003";;"Temporada alta (Mayo, Junio, Julio, Agosto, Septiembre) : 990 € -- neto: 792 €
Temporada baja (Marzo, Abril, Octubre): 910 € -- neto: 728 €
Comisión: 20 %";;;;;;;;;;;;
"0000000216";"Italia. Veneto en barco y bici. Ave Maria 2012";;;;"Camarote doble. Categoría Superior. Sobre cubierta cubierta.
Precio por persona.

Itinerario: Mantua -> Venecia
Fecha: 31 Mar - 14 Abr - 28 Abr - 12 May - 26 May - 9 Jun - 23 Jun - 7 Jul - 21 Jul - 4 Ago - 18 Ago - 1 Sep - 15 Sep - 29 Sep - 13 Oct - 27 Oct

Itinerario: Venecia --> Mantua
Fecha: 24 Mar - 7 Abr - 21 Abr - 5 May - 19 May - 2 Jun - 16 Jun - 30 Jun - 14 Jul - 28 Jul - 11 Ago - 25 Ago - 8 Sep - 22 Sep - 6 Oct - 20 Oct 

EL PRECIO INCLUYE:
- Alojamiento, desayuno , comidas y cena en camarote doble 
- Traslado equipaje.
- Mapas y libro de ruta.
- Traslado en bus entre Ferrara- Zelo/Ferrara - Adria.
- Entradas a monumentos.
";;"VCA";"000226";"000226";"01";"04";"AG";"000006";840,00;;;1050,00;-1;;;"0003";;"Temporada alta (Mayo, Junio, Julio, Agosto, Septiembre) : 970 € -- neto: 776 €
Temporada baja (Marzo, Abril, Octubre): 970 € -- neto: 776 €
Comisión: 20 %";;;;;;;;;;;;
"0000000218";"Italia. Veneto en barco y bici. Ave Maria 2012";"Región de Veneto en barco";"Este nuevo viaje recorre el río Po hasta ferrara y por el Adriático acaba en la ciudad de Venecia.
Barco de calidad y rutas fáciles.";"Entre los Alpes Dolomitas y el mar Adriático se encuentra el Veneto, una región llena de historia y monumentos y es fácil de recorrer en bicicleta ya que es una gran planicie entre mar y montañas. Este es un recorrido muy popular en Europa. Gracias a las carreteras poco transitadas, a los numerosos carriles bici y caminos, y además por ser un terreno plano, podemos decir que es una ruta ideal para iniciados en el cicloturismo. 

Este itinerario recorrre los ríos de Mincio y Po, cruzando las zonas rurales del campo italiano que todavía, no estan contaminadas, terminando en la laguna de Venecia. Este territorio ha sido una zona pantanosa desde hace muchos siglos y ahora dispone de pinos verdes, que ofrecen protección para muchas especies de animales. 

En 2012 hay dos barcos haciendo este recorrido, dando opción a salidas los sábados y domingos y desde las ciudades de Venecia y Mantova.";"Camarote doble LITERAS. Categoría Standard. Bajo cubierta.
Precio por persona.

Itinerario: Mantua -> Venecia
Fecha: 31 Mar - 14 Abr - 28 Abr - 12 May - 26 May - 9 Jun - 23 Jun - 7 Jul - 21 Jul - 4 Ago - 18 Ago - 1 Sep - 15 Sep - 29 Sep - 13 Oct - 27 Oct

Itinerario: Venecia --> Mantua
Fecha: 24 Mar - 7 Abr - 21 Abr - 5 May - 19 May - 2 Jun - 16 Jun - 30 Jun - 14 Jul - 28 Jul - 11 Ago - 25 Ago - 8 Sep - 22 Sep - 6 Oct - 20 Oct 

EL PRECIO INCLUYE:
- Alojamiento, desayuno , comidas y cena en camarote doble 
- Traslado equipaje.
- Mapas y libro de ruta.
- Traslado en bus entre Ferrara- Zelo/Ferrara - Adria.
- Entradas a monumentos.
";;"VCA";"000226";"000226";"01";"04";"AG";"000006";712,00;;;890,00;-1;1;;"0003";;"Temporada alta (Mayo, Junio, Julio, Agosto, Septiembre) : 890 € -- neto: 712 €
Temporada baja (Marzo, Abril, Octubre): 910 € -- neto: 648 €
Comisión: 20 %";4;2;-1;;;955,00;;;"";;"8 días / 7 noches";"*Todas las salidas del 4 mayo al 12 octubre tienen un suplemento de 135 €."
"0000000219";"Italia. Veneto en barco y bici. Tour INDIVIDUAL Ave Maria";;;;"Camarote doble. Categoría Standard. Bajo cubierta.
Precio por persona.

Itinerario: Mantua -> Venecia
Fecha: 31 Mar - 14 Abr - 28 Abr - 12 May - 26 May - 9 Jun - 23 Jun - 7 Jul - 21 Jul - 4 Ago - 18 Ago - 1 Sep - 15 Sep - 29 Sep - 13 Oct - 27 Oct

Itinerario: Venecia --> Mantua
Fecha: 24 Mar - 7 Abr - 21 Abr - 5 May - 19 May - 2 Jun - 16 Jun - 30 Jun - 14 Jul - 28 Jul - 11 Ago - 25 Ago - 8 Sep - 22 Sep - 6 Oct - 20 Oct 

EL PRECIO INCLUYE:
- Alojamiento, desayuno , comidas y cena en camarote doble 
- Traslado equipaje.
- Mapas y libro de ruta.
- Traslado en bus entre Ferrara- Zelo/Ferrara - Adria.
- Entradas a monumentos.
";;"SUP";"000226";"000226";"01";"04";"AG";"000006";1032,00;;;1290,00;-1;;;"0003";;"INDIVIDUAL SOLO BAJO CUBIERTA.
Temporada alta (Mayo, Junio, Julio, Agosto, Septiembre) : 1290 € -- neto: 1032 €
Temporada baja (Marzo, Abril, Octubre): 1210 € -- neto: 968 €
Comisión: 20 %";;;0;;;-9999999999,00;;;;;;
"0000000220";"Italia. Veneto en barco y bici. Tour INDIVIDUAL Vita Pugna";;;;"Camarote doble. Categoría Standard. Bajo cubierta.
Precio por persona.

Itinerario: Mantua -> Venecia
Fecha: 31 Mar - 14 Abr - 28 Abr - 12 May - 26 May - 9 Jun - 23 Jun - 7 Jul - 21 Jul - 4 Ago - 18 Ago - 1 Sep - 15 Sep - 29 Sep - 13 Oct - 27 Oct

Itinerario: Venecia --> Mantua
Fecha: 24 Mar - 7 Abr - 21 Abr - 5 May - 19 May - 2 Jun - 16 Jun - 30 Jun - 14 Jul - 28 Jul - 11 Ago - 25 Ago - 8 Sep - 22 Sep - 6 Oct - 20 Oct 

EL PRECIO INCLUYE:
- Alojamiento, desayuno , comidas y cena en camarote doble 
- Traslado equipaje.
- Mapas y libro de ruta.
- Traslado en bus entre Ferrara- Zelo/Ferrara - Adria.
- Entradas a monumentos.";;"VCA";"000226";"000226";"01";"04";"AG";"000006";992,00;;;1240,00;-1;;;"0003";;"INDIVIDUAL SOLO BAJO CUBIERTA.
Temporada alta (Mayo, Junio, Julio, Agosto, Septiembre) : 1240 € -- neto: 992 €
Temporada baja (Marzo, Abril, Octubre): 1160 € -- neto: 928 €
Comisión: 20 %";;;;;;;;;;;;
"0000000221";"Italia. Veneto en barco y bici. 3ª persona.";;;;"Precio por 3ª persona en camarote.
";;"SUP";"000226";"000226";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0003";;"VITA PUGNA
Temp. Alta. BRUTO: 690. NETO--> 552
Temp. Baja BRUTO: 610. NETO -->488
AVE MARIA
Temp. Alta STAND BAJO CUB BRUTO . 840 -- NETO 672
Temp. Alta SUPERIOR BRUTO: 900 -- NETO 720
Temp Alta LITERAS BRUTO: 740 --> NETO: 592

Temp Baja STAND BRUTO: 760 --> NETO: 608
Temp Baja SUPERIOR BRUTO: 820 --> NETO: 656
Temp Baja LITERAS BRUTO 660 --> NETO: 528

";;;;;;;;;;;;
"0000000225";"Francia: Alsacia en bici. Sup. INDIVIDUAL";;;;"Habitación doble de uso INDIVIDUAL";;"SUP";"000243";"000243";"01";"04";"AG";"000006";137,60;;;172,00;-1;;;"0002";;"BRUTO: 172 - Neto: 137,60";;;0;;;-9999999999,00;;;;;;
"0000000226";"Francia: Alsacia en bici. Niños";;;;"Hasta 12 años, compartiendo habitación con 2 adultos.";;"VCA";"000243";"000243";"01";"04";"AG";"000006";359,40;;;449,25;-1;;;"0002";;"Dto: 25%";;;;;;;;;;;;
"0000000227";"Francia: Alsacia en bici. Noche extra en Estrasburgo";;;;"En habitación doble/Uso INDIVIDUAL
Precio por persona y noche.";;"VCA";"000243";"000243";"01";"04";"AG";"000006";58,50;;;65,00;-1;;;"0002";;"Doble --> BRUTO: 65 / NETO: 58,5 €
Individual --> BRUTO 105 / NETO: 94'5 €";;;0;;;-9999999999,00;;;;;;
"0000000228";"Francia: Alsacia en bici. Alquiler Bici";;;;"Equipación:
2 alforjas
Candado (para dos bicicletas)
Kit de reparación.
Bolsa de mapas.

HAY SILLINES PARA NIÑOS!!!";;"BI";"000243";"000243";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0002";;"Se puede alquilar el casco (1€/día). Hay que avisar al hacer la reserva.

21 marchas: BRUTO: 76 Neto: 68,4
7 marchas & ...: BRUTO: 81 Neto: 72,9
Eléctrica: BRUTO 99 Neto 89,10 €
Bicis para niños, ""follow me"" o sillín niños: BRUTO 72 €/ NETO 64,8 €
Sillines: BRUTO: 45 € Neto: 40 €/8 días";;;0;;;-9999999999,00;;;;;;
"0000000233";"Spain: Andalucía Self Guided. Transfer";;;;"Transfer de/from:
MÁLAGA 
a/to:
ALHAMA de GRANADA.";;"VCA";"000222";"000222";"01";"04";"AG";"000006";0,00;;;115,00;-1;;;"0001";;;;;0;;;-9999999999,00;;;;;;
"0000000234";"Francia: Alsacia en bici. 3ª persona en triple.";;;;"Precio por 3ª persona en habitación triple";;"VCA";"000243";"000243";"01";"04";"AG";"000006";359,40;;;449,25;-1;;;"0002";;"Dto 25%";;;;;;;;;;;;
"0000000238";"Portugal: Crucero por el Duero. 3 días";;;;"MS Douro Queen.
3d/2n
Julio
Crucero = €249 / pax
Suplemento balcón = €25 / pax
Suplemento ocupación single = €145
Excursión opcional a Mateus = €34 / pax
Agosto
Crucero = €275 / pax
Suplemento balcón = €29 / pax
Suplemento ocupación single = €149
Excursión opcional a Mateus = €34/pax
";;"VCA";"000250";"000250";"01";"01";"AG";"000006";0,00;;;249,00;-1;;;"0013";;"Pagos :
20% del total con la confirmación de la reserva
80% hasta 30 dias antes del crucero.";;;;;;;;;;;;
"0000000239";"Portugal: Crucero por el Duero. 5 días";"Un crucero diferente";"Recorrido para ver un desfiladero y viñedo precioso. Además, Oporto es una renovada ciudad sosrprendente con playa y carriles bici. 
Barco categoría Comfort, comida excelente. ";"Tú, viejo Duero, sonríes / entre tus barbas de plata, / moliendo con tus romances / las cosechas mal logradas. […] Quién pudiera como tú, / a la vez quieto y en marcha, / cantar siempre el mismo verso / pero con distinta agua. (Romance del Duero. «Soria». Gerardo Diego. 1923).
El río Duero (Douro en portugués) nace en la Sierra de Urbión (Soria) y, después de más de 900 km, desemboca en Portugal, cerca de la ciudad de Porto.
Antiguamente estrecho y peligroso, trajo la prosperidad a la región de Porto al ser la vía de comunicación por la que exportaban su más preciado tesoro: el vino de Oporto. Desafío para navegantes en siglos pasados, hoy en día es hacer travesías en barco por su curso en Portugal se ha convertido en sinónimo de tranquilidad, sosiego y calma gracias a las 5 presas que, por qué no, también forman parte de su atractivo.
El Douro Queen es un barco fluvial y moderno en el que disfrutaréis de la deliciosa gastronomía portuguesa combinada con cocina internacional. Con 60 camarotes dobles distribuidos en 2 cubiertas, piscina y 2 jacuzzis, gracias a un amplio programa de entretenimiento, vuestra estancia a bordo, junto a las rutas en bici y la zona, harán de este viaje algo que os costará olvidar…
Conocer y navegar por el Duero es zambullirse en su historia, en sus costumbres; es descubrir una región única que está esperando que la descubras… Pedalear por sus orillas es entrar en contacto con un entorno natural que envuelve, seduce y enamora mientras la brisa acaricia, el sol regala su calor y su luz…
¡Vosotros ponéis las bicis, nosotros las rutas!";"Julio
449 € / persona en camarote doble
Supl Balcón = 29 € / pax
Supl Individual 245 € 

Agosto
475 € / persona en camarote doble
Supl Balcón = 35 € / pax
Supl Individual 259 € 
";;"VCA";"000250";"000250";"01";"04";"AG";"000006";359,20;;;449,00;-1;1;;"0013";;"Programa de 4 noches/5dias
Julio : 29
Agosto : 5 & 12";15;1;-1;;;445,00;;;"";;"5 días / 4 noches";""
"0000000240";"Francia: Loira Rutas circulares - Paseo en globo.";;;;"1 hora de paseo en globo.
Precio para dos personas.
";;"SRV";"000191";"000191";"01";"04";"AG";"000006";335,00;;;376,00;-1;;;"0002";;"S41MB
Mínimo 2 pax. Descuentos para más de 2.
Neto: 335 / Bruto: 376.";;;;;;;;;;;;
"0000000241";"Francia: Loira Rutas circulares - Suplemento individual";;;;"S41M - Chiteney
Temporada ALTA: 205 € 
Temporada BAJA: 170 €

S41MB - Cheverney.
Château: 322";;"SUP";"000191";"000191";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0002";;"S41M - Chiteney
ALTA Bruto 205 € / Neto: 170 
BAJA Bruto 170 € / Neto: 141

S41MB - Cheverney.
Château: Bruto: 322 / Neto 268";;;;;;;;;;;;
"0000000242";"Francia: Loira Rutas circulares - Noche extra";;;;"Noche extra en habitación doble / individual
Media pensión.
Precio por persona y noche.

S41M - Chiteney
T. ALTA: En habitación doble 94,30 € / individual 48 €
T. BAJA: En habitación doble 83 € / individual 39 €

S41MB - Cherverney.
Château: En habitación doble 187 € / individual 78  €
";;"SUP";"000191";"000191";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0002";;"S41M - Chiteney
T. ALTA: H.Doble BRUTO 94,30 € | NETO 82 €  / H. Ind BRUTO 48 € | NETO: 40 €
T. BAJA: H. Doble BRUTO 83 € | NETO 72 / H. Ind BRUTO 39 € | NETO 33 €

S41MB - Cherverney.
Château: H. Doble Bruto 187 € | Neto 162 / H. Ind Bruto 78  € | Neto 67
";;;;;;;;;;;;
"0000000243";"Francia: Loira Castillos desde Blois - Suplemento individual";;;;"Suplemento individual.
Hoteles 2*: 111 € + 52 € --> 163
Hoteles 3*: 270 € + 52 € --> 322";;"SUP";"000191";"000191";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0002";;"2* BRUTO: 111 / NETO: 101
3* BRUTO: 270 / NETO: 246

En ambas categorías de hoteles hay un suplemento de 52€ por el transporte de equipaje. NO ES COMISIONABLE.";;;;;;;;;;;;
"0000000245";"Francia: Loira Castillos desde Blois - Noche extra en Blois.";;;;"Noche extra en habitación doble / individual
Media pensión.
Precio por persona y noche.

2* Hab. Doble --> 70 € / Hab. Individual --> 94 €
3* Hab. Doble --> 95 € / Hab. Individual --> 149 €";;"SUP";"000191";"000191";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0002";;"
2* Hab. Doble -->bruto  70 € Neto 59  | Hab. Individual --> bruto + 24 € / Neto + 20 €
3* Hab. Doble -->bruto 95 € Neto 79  | Hab. Individual --> bruto +54 € / neto +45 €";;;0;;;-9999999999,00;;;;;;
"0000000246";"Croacia: Alquiler de bicicleta";;;;"Alquiler de bicicleta 75 € 
Alquiler de bici eléctrica 145 €
";;"VCA";"000227";"000227";"01";"04";"AG";"000006";70,00;;;75,00;-1;;;"0005";;"Kvarner: 55€ normal, 145€ eléctrica";;;;;;;;;;;;
"0000000247";"Francia: Canal del Midi 3* - Suplemento Individual";;;;"hh";;"SUP";"000012";"000012";"01";"04";"AG";"000006";145,00;;;155,00;-1;;;"0002";;;;;;;;;;;;;;
"0000000249";"Croacia: Bahía de Kvarner en familia";"Peninsula de Kvarner";"Esta zona cercana a Slovenia e Italia, está muy preparada para la bicicleta. Rutas fáciles para los niños y lugar muy atractivo para los padres.
Desde 1020 €";"Istria y la bahía de Kvarner fueron las primeras zonas Croatas preparadas para el turismo y Kvarner cuenta con más de 1300 km de carril bici, mucho más que en el resto del país. Esto hace que es la zona perfecta para vuestras vacaciones en bicicleta. Aquí se disfruta de la tranquilidad, el mar, la familia y el deporte. En la zona de Kvarner encontrarán su rincón, aquellos a los que les gusta el esplendor de los destinos populares de veraneo, como por ejemplo la bonita Opatija, cuya tradición turística, sus ricos parques y villas, así como un paseo marítimo de 12 kilómetros de largo, atraen a los turistas en todas las temporadas del año. 
Este viaje, especialmente diseñado por familias, es perfecto para todos, los que le gusta bañarse, tomar el sol, hacer deporte y la aventura. Las rutas son aptas para cualquier ciclista, y niños de más de 1,40m aprox. Siempre puede decidir quedarse en el barco o hacer al día una de las rutas propuestas. Hay multitud de posibilidades por donde circular fácilmente en bicicleta. Hay tiempo para relacionarse con los demás, jugar, paseos en canoa, rutas en bici y senderismo, mientras vemos lo mejor del norte de Croacia ayudado por nuestro hotel-barco. No hace falta preocuparse por nada, la tripulación y nuestra guía aseguren que no nos faltará nada. 
De este recorrido existe también una versión para adultos con recorridos más largos. Consúltanos para fechas y precios.

";"Barco:
Fecha: ";;"VCA";"000227";"000227";"01";"04";"AG";"000006";726,00;;;920,00;-1;1;;"0005";;"920 € en barco Cat. Standard
460 € 3ª persona en triple
";6;2;-1;;;1020,00;;;"";;"8 días y 7 noches";""
"0000000251";"Francia: La Provenza - Suplemento individual.";;;;"Suplemento individual";;"SUP";"000240";"000240";"01";"04";"AG";"000006";120,00;;;125,00;-1;;;"0002";;;;;0;;;-9999999999,00;;;;;;
"0000000253";"Francia: La Provenza - Noches extra";;;;"Noches extra en régimen de Alojamiento y Desayuno.
Precio por persona y noche.

CAVAILLON:
Hab. Doble: 48 €
Individual (suplemento incluido): 80 €

AVIGNON:
Hab. Doble: 53 €
Hab. D.U.I. (suplemento incuido): 83 €";;"SUP";"000240";"000240";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0002";;"CAVAILLON:
DOBLE NETO --> 45  | BRUTO --> 48
DUI NETO --> 78 | BRUTO: 80 €

AVIGNON:
DOBLE NETO --> 45  | BRUTO --> 48
DUI NETO --> 78 | BRUTO --> 80 ";;;0;;;-9999999999,00;;;;;;
"0000000254";"Francia: La Provenza - Transfer a Cavaillon";;;;"Desde Marsella (aeropuerto): 115 €
Desde Avignon (tren Alta velocidad): 45 € (máximo 4 pex)";;"SRV";"000240";"000240";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0002";;;;;0;;;-9999999999,00;;;;;;
"0000000257";"Francia: Loira en barco y bicicleta - Descuento Compartiendo";;;;"Descuento por camarote compartido.";;"SUP";"000002";"000002";"01";"04";"AG";"000006";-60,00;;;-60,00;-1;;;"0002";;;;;;;;;;;;;;
"0000000259";"Francia: Provenza en barco y bici - Noches extra.";;;;"Noche extra en habitación:
DOBLE: 60 €
INDIVIDUAL: 90 €
En Avignon / Aigües Mortes.
Del... al....

Alojamiento en hotel de 2/3*.
Régimen: Alojamiento y Desayuno.
Precio por persona y noche.";;"SUP";"000226";"000226";"01";"04";"AG";"000006";54,00;;;60,00;-1;;;"0002";;"Comisión= 10%
H. Doble --> Bruto: 60  | Neto: 54
H. Indiv --> Bruto: 90 | Neto 81
Seleccionar lugar de alojamiento y tipo de habitación.";;;0;;;-9999999999,00;;;;;;
