"0000000062";2;1;"Día 3 Malinas– Bornem";"35 km";"Hoy iremos a lo largo de los ríos Rupel y Schelde hasta Bornem. Como es un trayecto muy corto, podrás ir en tren hasta Amberes, disfrutar de un paseo por el Meir o tomarte una cerveza en cualquiera de las plazas que encontrarás a tu paso, mientras admiras el tesoro arquitectónico de la capital de Flandes.";
"0000000062";3;1;"Día 4 Bornem – Gante (Ghent)";"65 km";"Gante, antiguo centro histórico de Flandes, es en la actualidad la ciudad flamenca con mayor número de edificios históricos, así que… ¡¡¡prepara la cámara de fotos!!! Con una intensa vida cultural y su privilegiada situación geográfica (su nombre es de origen celta y hacía referencia a la unión de dos ríos), no te dejará indiferente. Te recomendamos visitar la catedral de San Bavo donde encontrarás muestras del innegable genio del pintor Jan van Eyck.";
"0000000062";4;1;"Día 5 Gante - Brujas (Bruges) ";"50 km";"En cuanto llegues a Brujas entenderás por qué se la declaró Patrimonio de la Humanidad por la Unesco. Brujas es una ciudad que ha cuidado de sus tesoros arquitectónicos y culturales. Tómate tu tiempo para pasear por sus hermosos parques, sus callejuelas... Si quieres ir de compras, déjate aconsejar por los comerciantes, ¡¡les encantará explicarte todo lo que saben sobre el chocolate belga o su cerveza!!
Y, si a estas alturas del viaje todavía no has probado las tradicionales «French fries», ¿a qué esperas a hacerlo mientras paseas por la plaza del mercado...?";
"0000000062";5;1;"Día 6 Brujas– De Haan – Brujas";"60 km";"Hoy el paseo será por los canales de la ciudad de Lissewege hasta el encantador pueblo costero de De Haan. Los «valientes» podrán darse un chapuzón en el Mar del Norte mientras que el resto da un paseo por sus playas, por ejemplo. También podrás quedarte en Brujas, pasear por los canales, hacer compras, subir al campanario o, después de 15 minutos de viaje en tren, llegar hasta Ostende, uno de los puertos más importantes de Flandes.";
"0000000062";6;1;"Día 7 Brujas";"Fin del viaje";"Después de desayunar, salida del hotel. Si se te ha hecho corto, puedes reservar un par de noches extra, ¡pregúntanos! Si decides marcharte, puedes regresar hasta Bruselas en tren; hay uno cada media hora y el trayecto dura 1 hora.";
"0000000063";0;1;"Día 1 Roeselare";"Llegada por tu cuenta a Roeselare (a 1 hora de tren desde el aeropuerto de Bruselas).";"Al llegar te ofrecemos una bebida de bienvenida y luego podrás hacer un pequeño recorrido hasta la Basílica de Dadizele y descubrir los alrededores de Roeselare.
Check in a partir de las 14:00
A las 18:00, te entregarán la bicicleta y la documentación necesaria para disfrutar de estos días de bici, gastronomía y pasiajes...";
"0000000063";1;1;"Día 2 Roeselare – Ieper / Kemmel";"40 km";"La primera ruta en bicicleta te llevará a Ieper, una hermosa ciudad medieval y su famoso Puente de Menin. También pasarás por el cementerio de Tyne Cot, el mayor cementerio de soldados británicos en todo el mundo. Pedalear por los alrededores de Ieper, paseando por sus encantadoras colinas, es una experiencia muy agradable.";
"0000000063";2;1;"Día 3 Ieper / Kemmel – Diksmuide";"49 km";"En este recorrido, pasarás por otra bonita ciudad medieval, Poperinge, muy popular debido al cultivo del lúpulo de cerveza y por la abadía de San Sixto, donde se elabora la mejor cerveza del mundo. También podrás pasear a lo largo de las orillas del Yzer llegando hasta Diksmuide, donde podrás visitar el Yzertoren, un monumento muy conocido de la IGM y descansar mientras disfrutas de la belleza de la Plaza del Mercado.
";
"0000000063";3;1;"Día 4 Diksmuide - Brujas (Bruges)";"63 km";"Te sorprenderá la cantidad de patrimonio cultural que podrás descubrir en esta región... ¡Por eso Brujas es uno de los destinos favoritos de casi todo el mundo!
Ya estás a la mitad de tu viaje… Párate, relájate y déjate sorprender por el casco histórico y el espectacular campanario.";
"0000000063";4;1;"Día 5 Brujas– Knokke– Brujas";"59 km";"Hoy conocerás la zona entre Brujas y Knokke, típico pueblo de la costa belga. Otro día en el que el trayecto se convertirá en un viaje inolvidable a través de los paisajes de polders y dunas. La reserva natural Het Zwin y el pintoresco pueblo de Damme serán los puntos fuertes de este día y, si hace el suficiente calor y te apetece, ¡¡podrás darte un chapuzón en el mar!!";
"0000000063";5;1;"Día 6 Brujas– De Haan– Brujas";"52 km";"La visita de hoy a De Haan hará de este día algo muy especial. Los habitantes de esta localidad de la costa belga han conseguido mantener y proteger el característico estilo Belle Epoque (s XIX) de la mayor parte de sus edificios.";
"0000000063";6;1;"Día 7 Brujas - Roeselare";"59 km";"Tu última excursión en bicicleta te llevará de vuelta a Roeselare. Este recorrido pasa por dos increíbles castillos, los de d'Aertrycke y Wijnendaele. Ya en Roeselare, tienes incluida la visita al Museo del ciclismo del 2 veces campeón del mundo, Freddy Maertens.";
"0000000063";7;1;"Día 8 Roeselare";"Fin del viaje";"Tras el desayuno, salida del hotel.
¡Si se te ha hecho corto, pregúntanos por las noches extra!";
"0000000064";0;1;"Día 1 Narbonne";"";"Llegada por su cuenta a Narbonne.
Una de las primeras colonias romanas fuera de la península italiana, Narbona fue unos de los puertos más importantes de aquella época prácticamente hasta el final del Imperio Romano. En la actualidad es otro de los muchos destinos turísticos en Francia. Su catedral, el palacio episcopal y sus museos son sus atractivos, sin contar con los buenos vinos de la zona. Hoy no toca pedalear. Anímate a conocerla.";
"0000000064";1;1;"Día 2 Narbonne";"Ruta de aprox. 67 kms.";"Ruta circular por el canal de la Robine al mediterráneo por estanques y parques naturales hasta Port-la-nouvelle, puerto deportivo con largas playas desde donde debe regresar a Narbonne.
El canal de la Robine es un antiguo cauce del río Aude que en 1686 fué desviado para unir Narbona al canal.
";
"0000000064";2;1;"Día 3 Narbonne - Homps";"Ruta de 37 kms";"Recorrido por el canal hasta Homps, un bonito pueblo de tradición vinícola.
Ruta de 37 kms. por viñedos y campos de frutales.";
"0000000064";3;1;"Día 4 Homps - Carcassonne";"Ruta de unos 45 kms.";"Continuamos remontando el canal hacia el Atlántico hasta llegar a Carcassonne.
Cruzada por el Canal del Midi , el río Aude también la riega. Verdadera joya de la región, la ciudad medieval es la mayor ciudad fortificada de Europa que sigue en buen estado. Posee dos gigantescas murallas flanqueadas, cada una de ellas por veintiseis torres, a lo largo de casi 3 Kms.
http://www.carcassonne-tourisme.com/ ";
"0000000064";4;1;"Día 5 Carcassonne";"Ruta de unos 47 kms.";"Ruta circular hasta la abadía de Ste. Hilarie.
Siguiendo el curso del río Lauquette, dejamos Carcassonne en dirección a la abadía. La vuelta la haremos a lo largo del cañón del mismo río, hasta el hotel.";
"0000000064";5;1;"Día 6 Carcassonne - Homps";"Ruta de unos 48 kms.";"Por la abadía de Caunes y Notre-Dame de Cros, llegamos a Rieux-Minervois para ver su bonita iglesia. Después continuamos hacia Homps.
Arte románico y naturaleza. Todo en uno.";
"0000000064";6;1;"Día 7 Homps - Narbonne";"Ruta de unos 66 kms.";"La etapa final nos lleva a Lezignan-Corbières y las ruinas del castillo de Montseret. Después veremos la abadía de Pontfroide y atravesando los terrenos de la bodega Rothshild, llegamos al bosque de Narbona.";
"0000000064";7;1;"Día 8 Salida";"";"Tras el desayuno, fin del viaje.";
"0000000071";0;1;"Día 1. Cours-les-barres";"";"Por la tarde viajamos en autobús privado desde la estación de tren ""Gare du Nord"" en París unos 200 km a COURS-LES-BARRES, cerca de NEVERS, para embarcar y conocer el grupo, la tripulación y nuestro guía. Por la noche cenamos en nuestro barco-hotel.";
"0000000071";1;1;"Día 2 Cours-les-barres";"Ruta: 50 km.";"Desde COURS-LES-BARRES montamos hasta APRÉMONT; allí podremos visitar su castillo —del siglo XVI— y sus espectaculares jardines. Después seguimos en bici hasta el bonito pueblo de NEVERS. Al final del día volvemos al barco en COURS-LES-BARRES.";
"0000000071";2;1;"Día 3 Cours-les-barres-Sancerre";"Ruta: 55 km.";"Navegamos a primera hora hacia el pueblo BEFFES. En bici seguimos hasta el pueblo romano de LA CHARITÉ-SUR-LOIRE. Cruzamos el antiguo puente del siglo XVI para llegar al centro, desde donde tenemos unas vistas espectaculares del pueblo y su iglesia de Notre Dame. Seguimos entrando en la zona de los vinos de Pouilly Fumé. En MÉNÉTRÉOL, situado cerca de los viñedos de Sancerre, podemos probar el Borgoña de la zona.";
"0000000071";3;1;"Día 4 Ménétréol-Beaulieu";"Ruta: 45 km.";"Por la mañana visitamos Sancerre y luego seguimos una ruta pintoresca cruzando la zona de viñedos de Sancerre. Seguimos en bicicleta y pasamos varios pueblos vinícolas situado en un paisaje muy bonito. Acabamos hoy en BEAULIEU, donde el barco nos espera.";
"0000000071";4;1;"Día 5 Beaulieu-Briare";"Ruta: 30 km.";"En bicicleta pasamos por las esclusas históricas de CHÂTILLON-SUR-LOIRE y el acueducto que usamos para cruzar el río Loire más adelante. En ST. BRISSON pasamos por un castillo precioso y regresamos hacía el barco, disfrutando del aire forestal en el Fôret de St. Brisson. Por la tarde cruzamos el río Loire por el acueducto magnífico y paremos para la noche en BRIARE.";
"0000000071";5;1;"Día 6 Briare-Rogny";"Ruta: 35 km.";"Primero tenemos tiempo para explorar BRIARE y después iremos en bici al castillo de Pont Chevron, situado a las orillas de un lago pequeño. Pasamos por OUZOUER-SUR-TRÉZÉE cruzando una zona de lagos para llegar al castillo del siglo XVI de BLÉNEAU. Terminamos hoy en el pueblo ROGNY-LES-SEPT-ÉCLUSES, conocido por sus 7 esclusas históricas. ";
"0000000071";6;1;"Día 7 Rogny";"Ruta: 35 km.";"Hoy el barco se queda en ROGNY e iremos en bicicleta al mercado de Châtillon-Coligny. Después de visitarlo continuamos al castillo de La Bussière. Pasando por ESCRIGNELLES la ruta termina de nuevo en Rogny. ";
"0000000071";7;1;"Día 8 Paris";"";"Traslado a las 11am en autobús a Paris, llegada sobre las 13:30 y fin del viaje.";
"0000000074";0;1;"Día 1 Castels";"";"Instalacion en Castels por la tarde, pequeño pueblo tipico del Périgord Noir, en la casa rural La Fagette a partir de las 17h00 de la tarde. Este pueblo está cerca del río Dordogne y Beynac. Se puede llegar en coche o en tren, estación de Sarlat o Saint Cyprien.
Recepción, aperitivo bienvenida y cena en el hotel.";
"0000000074";1;1;"Día 2 Castels";"";"Etapa corta (28 km 435 m+) : Esta primera etapa le permitirá descubrir bonitos pueblos auténticos que destacan en el Perigord, el pueblo de Le Bugue , de Limeuil, Audrix, podra descubrir un maravillo patrimonio, las cuevas de maxange, les Gouffres de Proumeyssac y pequeños señoríos del valle de la Dordoña. Vuelta a Castels para un descanso bien merecido";
"0000000074";2;1;"Día 3 La Roque Gageac";"";"Descubriréis las rutas de campaña, atravesando el pueblo de Cazenac que le ofrecerá una vista panorámica del valle de Dordogne y de sus castillos. Beynac y su castillo medieval serán el siguiente destino. Una bonita ruta te conducirá al castillo de Castelnaud y el castillo des Milandes (antigua propiedad de Joséphine Baker). La ruta termina en el pueblo de La Roque – Gageac.
Cena y noche en la Roque Gageac
Distancia: 25 – 70 km. Desnivel 456/960 mts";
"0000000074";3;1;"Día 4 Sarlat";"";"Etapa de los 7 castillos (de la epoca feudal al siglo XIX) . Descubrimiento de La Roque Gageac, del pueblo y castillo de Castelnaud y Domme. Esta etapa le hará descubrir los mas bonitos pueblos medievales del valle de la Dordoña. Podra observar impresionantes vistas panorámicas de este valle, el castillo medieval de Castelnaud, los castillos renacimientos de Fayrac y Marqueyssac y dos de los pueblos mas visitados en Francia : La Roque Gageac y la Bastida de Domme. Ireis hacia el Cinglo de Montfort donde podréis recuperar la pista ciclable que les llevara hasta el corazon de Sarlat, capital del Perigord Negro, y una de las mas bonitas ciudades de Francia. Tiene posibilidad de hacer canoa antes de empezar la etapa, nuestro equipo le dará mas detalles.
Ruta 31km 480 m +";
"0000000074";4;1;"Día 5 Montignac";"";"Ruta 36 km 720 m+: Durante esta etapa podréis descubrir los jardines de estilo francés del castillo de Eyrignac y el bonito pueblo de Saint Amand de Coly y su abadia cisterciense. A continuación pasareis al valle de la Vezere hasta llegar a su hotel situado en pleno corazon de Montignac. Podra si lo desea visitar las cuevas de Lascaux (situadas a las afueras de Montignac), pasando por la taquilla que se encuentra en Montignac. Noche y cena en Montignac.";
"0000000074";5;1;"Día 6 Les Eyzies/Castels";"";"Ruta 39km 530 m+: En esta ultima etapa seguiréis el filo de la Vezere, le llevara a ciudades y fueros trogloditas, a castillos y pueblos de antaño. Descubrirá los mas bonitos pueblos de este valle (Valojoux, Sergeac y su iglesia de Templarios, Saint Léon sur Vézère y si iglesia románica del siglo XIIème , el manoir de la Salles y el castillo de Chaban del siglo XIVème …) Pasara delante de la ciudad troglodita de la roque Saint Christophe y llegara a los Eyzies de Tayac, capital Europea de la prehistoria. Vuelta a Castels pasando por el pueblo de Meyrals.";
"0000000074";6;1;"Día 7 Salida";"";"Tiene la posibilidad de hacer una etapa corta ( de 20 km / de 250 à 475 m+ ) o día libre para hacer las ultimas compras de foie gras, nueces, etc y salir descansados de viaje de vuelta.";
"0000000075";0;1;"Día 1";"";"Llegada al hotel por su cuenta en coche o en tren. Cheverny y Chitenay están cerca de Blois.";
"0000000075";1;1;"Día 2- 3- 4";"Rutas circulares de unos 40 kms.";"Desde el hotel, donde podrá recoger la bicicleta, podrá ir a Chambord, Blois, Chaumont sur Loire, Beauregard, Fougeres sur Bievre.
Está en el centro de la region de ""chateau a velo"" y podrá disfrutar de una amplia red de caminos y carreteras marcadas para ciclistas.";
"0000000075";2;1;"Día 5 Salida";"";"Tras el deayuno, fin del viaje. Puede volver en coche o en tren desde Blois.";
"0000000076";0;1;"Día 1 Florencia";"";"Llegada al hotel en FLORENCIA por vuestra cuenta.
FLORENCIA, una auténtica joya del arte medieval y renacentista que está esperando que la descubras.
Hay vuelos de Alitalia con escala y hay muchas ofertas con varias compañías a ROMA y MILÁN que están a igual distancia de Florencia. Luego podéis coger varios trenes que llevan a Florencia en menos de 2 horas. También, hay vuelos directos a PISA .
Más información en www.trenitalia.com";
"0000000076";1;1;"Día 2 Florencia– Passo dei Pecorai - 32 km";"";"Después de la primera noche en Florencia, a pedalear.
A las 9 de la mañana os entregaremos la documentación para las rutas y las bicis.
La ruta empieza por IMPRUNETA, ciudad famosa por su arte en terracota; veréis ver antiguas villas y su basílica. Diez kilómetros después está MERCATALE, pequeño pueblo en la región vinícola de CHIANTI, donde podréis probar las 3 variedades de vino y los productos de la región en el palacio-castillo. 
Noche en hotel de 2 estrellas.";
"0000000076";2;1;"Día 3 Passo dei Pecorai – Radda in Chianti - 41 km";"";"Hoy se recorre la clásica ruta de los vinos. Empezando por GREVE IN CHIANTI: la plaza pública con original forma de triángulo irregular y su bonita porticada donde todavía se celebra el mercado. Continuamos por la ciudad medieval fortificada de MONTEFIORALLE que domina GREVE, y tras las espléndidas villas de PANZANO, se llega a RADDA IN CHIANTI. La región de CHIANTI, entre FLORENCIA y SIENA es una sucesión de colinas variadas y coloridas, famosa por el vino conocido desde la época de los etruscos. En RADDA IN CHIANTI puede admirar el Palacio Pretorio del año 400 con sus características murallas y torres medievales. Alojamiento en hotel de 3 estrellas.";
"0000000076";3;1;"Día 4 Radda in Chianti - Siena - 39 km";"";"La primera parada es en el castillo de Meleto, una antigua fortificación transformada en el siglo XVIII en una magnífica villa toscana. Continuando por la ciudad fortificada de CASTAGNOLI se llega al famoso castillo de Brolio, propiedad del barón Ricasoli, lleno de detalles de varias épocas. Puede probar el vino de sus bodegas. Por la tarde llegará a SIENA, famosa ciudad por Il Palio, carrera de caballos entre diferentes barrios de la ciudad. Hay numerosos monumentos que visitar: Plaza del Campo con la monumental Torre del Mangia y sus vistas, el Palacio Publico, el palacio Buonsignori con la Pinacoteca nacional (con cuadros de Duccio, Lorenzetti, S. Martini etc), la catedral del siglo XII cubierta de mármol blanco y verde. También la biblioteca Piccolomini, el Batisterio y el Museo de Arte Metropolitano. 
Alojamiento en hotel de 3 estrellas.";
"0000000076";4;1;"Día 5 Siena – Colle Val d’Elsa - 28 km";"";"Dejamos SIENA y de nuevo por suaves colinas recorremos pequeños pueblos como SOVICILLE. Rodeando el Monte Maggio vemos el castillo de Monteriggioni de 570 m de diámetro construido en 1213 y mencionado por Dante. Se llega a ABBADIA en “Isola”, famoso lugar de descanso en el camino Francigena con una iglesia con dos portales en la fachada. Continuarás hacia Castello Petraio, castillo hecho villa en el siglo XV, y llegará a COLLE VAL D' ELSA, llamada la «Italia Bohemia». Es un pequeño pueblo etrusco aliado con FLORENCIA en la lucha contra SIENA. Tuvo un gran desarrollo en 1400 por la fabricación de cristal. Puede visitar el museo de cristales antiguos.
Alojamiento en hotel de 3 estrellas.";
"0000000076";5;1;"Día 6 Colle Val d’Elsa - Volterra - 47 km";"";"Salimos hacia SAN GIMIGNANO. Situada en una colina a 324 m de altitud, domina el valle del río Elsa y es un ejemplo de ciudad medieval y en la que el prestigio de las familias se medía por la altura de las torres de sus casas… De las 76 torres solo quedan 13 pero dan una idea de la riqueza que tenía el pueblo. Por la tarde se llega a VOLTERRA, ciudad con 3000 años de historia. VOLTERRA es conocida por su industria de alabastro. También puede visitar la acrópolis, el teatro romano y las murallas.
Alojamiento en hotel de 4 estrellas.";
"0000000076";6;1;"Día 7 Volterra - Pisa - 51 km";"";"Saliendo por GHIZZANO, pueblo rodeado de viñedos y localidad con numerosas bodegas. Tras dos horas siguiendo el curso del río, se llega a CALCINAIA, llamado antes VICO VITRI por su artesanía en cristal. Algunos kilómetros después está PONTEDERA, donde recomendamos coger el tren hasta PISA.";
"0000000076";8;1;"Día 8 Salida";"";"Tras el desayuno, final del viaje.
Posibilidad de transfer desde PISA a FLORENCIA. Pregúntanos.
";
"0000000077";0;1;"Día 1 Cavaillon-Lauris";"Ruta : 27 km – 60m desnivel +";"Llegada a Cavaillon por su cuenta.
Cavaillon está cerca de Avignon y se accede bien desde la A-7 Autopista del Sol. Es el punto de salida ideal para descubrir el Lubéron. Hacemos una ruta muy corta de Cavaillon hasta Lauris pasando por Cheval Blanc, Mérindol y el pueblo colgado de Lauris. 

Cavaillon tiene una capilla románica del s.XII y un bonito casco histórico.";
"0000000077";1;1;"Día 2 Lauris – Grambois";"Ruta : 30km – 280m desnivel +";"Paseando por las pequeñas carreteras tranquilas y en umbría, iremos de pueblo en pueblo provenzales típicos, entre los que se grabaron numerosas famosas películas francesas. Noche y cena en Grambois.";
"0000000077";2;1;"Día 3 Grambois - Manosque";"Ruta : 35km – 300m desnivel +";"En el corazón de la Provenza, la ruta de hoy nos lleva por grandes espacios y amplios paisajes como campos de cereales y lavandas. Durante nuestra escapada, travesamos los pueblos de La Bastide des Jourdans, de Beaumont de Pertuis y de Pierrevert.. Noche en Manosque.";
"0000000077";3;1;"Día 4 Manosque - Forcalquier";"Ruta de 25km – 300m desnivel +";"La llamamos la rua de la Lavanda. Es difícil de imaginar el país de Forcalquier sin su paisaje de color azul violeta de donde emana un sutil perfume. Cruzamos los pueblos de Voix y Villeneuve antes de pasar la noche en Forcalquier. ";
"0000000077";4;1;"Día 5 Forcalquier - Céreste";"Ruta 38km – 450m desnivel+";"De Forcalquier hasta Céreste pasaremos por pequeños pueblos como Saint Maine o Dauphin, y sin perder St Michel “el Observatorio”. Se podrá admirar el impresionante panorama del parque natural del Lubéron, el punto mas alto de la ruta (707m de altitud).
Por la tarde, bajamos hacia Reillanne antes de descubrir el priorato de Carluc, sitio de paz.";
"0000000077";5;1;"Día 6 Céreste - Apt";"Ruta 36km – 180m desnivel +";"En dirección a la ciudad de Apt, bordeamos las canteras de color ocre de Rustrel, llamado “el Colorado provenzal”. Descubrimos el centro histórico de Apt y la sede del Parque natural del Lubéron donde permanecen exposiciones permanentes sobre la riqueza del patrimonio cultural y artesanal del Lubéron. Noche en Apt.
";
"0000000077";6;1;"Día 7 Apt - Cavaillon";"Ruta 38 km – 250m desnivel +";"Dejamos a Apt para seguir en dirección a los pueblos de Bonnieux “la Católica” y de Lacoste donde se podrá ver las famosas ruinas del castillo Marques de Sade. Antes de llegar a Cavaillon, damos un último paseo por Oppède le Vieux, en el que la historia ha dejado edificios testimonio de los siglos, las artes y las épocas que denotan la importancia que tuvo en el pasado. Fin del viaje por la tarde. 
";
"0000000078";1;1;"Día 1 Brujas";"Os recomendamos volar a Bruselas y allí coger el tren";"En Brujas parece que el tiempo se hubiera detenido… ¡pero no hay posibilidad de aburrirse!
El primer día podréis hacer casi de todo: pasear por sus callejuelas, admirar sus bellos edificios medievales, dar un paseo en barco por el  Reien, o, si la meteorología acompaña, acercaos hasta el Boudewijn Seapark. ¿Algún goloso en la familia…? ¡Entonces será mejor que vaya al Museo del Chocolate!  Si queréis conocer los alrededores, ¿qué tal Zeerbrugge? Allí podréis visitar el Seafront, un parque temático marítimo, donde podréis ver un submarino ruso y conocer cómo es la vida en el mar.";
"0000000078";2;1;"Día 2 Brujas";"Excursión hasta Blankenberge y el Mar del Norte (35 km)";"No hay nada mejor para los niños que pasar un día de playa o descubrir los secretos de mares y océanos en el museo-acuario Sea Life, en el que poder ver tiburones, pirañas, peces payaso, peces luna, medusas…";
"0000000078";3;1;"Día 3 Brujas / De Haand / Ostende";"";"De camino a Ostende descubriréis una localidad que ha conseguido conservar y mantener el estilo inconfundible de la «Belle Epoque» (s. XIX) en sus edificios y mobiliario urbano. ¡Un viaje en el tiempo en bici!
Después de semejante viaje y disfrutando de un paisaje que nunca deja de sorprender, nada mejor que descansar en las habitaciones que os tenemos reservadas en el Thermae Palace Hotel, cuya construcción y diseño fue idea del rey Leopoldo II.
La estancia en Ostende será un paraíso para los ""peques"" de la familia ya que es una pequeña localidad costera en la que, además de la playa, podrán disfrutar y conocer una granja-escuela...";
"0000000078";4;1;"Día 4 Ostende";"Excursión hasta Oudenburg
(30 km)";"Construida sobre un antiguo enclave romano, la localidad de Oudenburg guarda el encanto de lo auténtico y tradicional de la cultura flamenca.
De camino, atravesaréis campos de polders siguiendo un trazado sencillo, llano y muy, muy agradable...";
"0000000078";5;1;"Día 5 Ostende";"Excursión hasta Nieuwport.
(32 o 41 km)";"Nieuwpoort es, como Ostende y Blankenberge, uno de los pueblos costeros preferidos por los belgas para pasar un día de playa. Este pequeño pueblo está situado a lo largo de la desembocadura del río de la 'Yser' y aquí los niños disfrutarán sin duda del puerto y de la reserva natural ""Ysermonde '. Y, en fin, si el tiempo acompaña y os apetece, también podréis daros un chapuzón en el mar.";
"0000000078";6;1;"Día 6 Ostende - Brujas";"29 km";"El camino de vuelta a Brujas está trazado para que podáis pasar por localidades tan especiales como Bredene, sin dejar de disfrutar de los bellos paisajes de Flandes.";
"0000000078";7;1;"Día 7 Brujas";"Fin del viaje";"Después de desayunar, salida del hotel.
¿Qué es lo que más os ha gustado de esta semana en Bélgica?
Si queréis pasar un par de días en Brujas, ¡preguntadnos!";
"0000000086";1;1;"Día 1 Ámsterdam-Purmerend";"";"Embarcamos desde las 13 y salimos en bici a las 14pm desde Amsterdam, comenzamos con un recorrido en bicicleta hacia el norte por la zona llamada ‘tierra de agua’. Aquí el agua tiene casi la misma altura que la tierra. Pasamos la noche en Purmerend.
Ruta de aprox. 20 Km. ";
"0000000086";2;1;"Día 2 Purmerend-Alkmaar";"";"Continuamos en el norte en el terreno ganado al mar llamado el Beemster, también conocido por el queso de esta zona. En el área entre los diques, los pólderes, se puede regular la altura del agua. En Schermerhorn podremos visitar un museo en uno de los tres molinos alineados del siglo 17.. Vamos por tanto, por campos planos, vemos molinos y canales y los pueblos Graft y de Rijp que prosperaron en el mismo siglo. El destino de hoy es Alkmaar, la capital del queso con más de 400 lugares históricos en su centro.
Ruta de 30 kms.";
"0000000086";3;1;"Día 3 Alkmaar –Zaanse Schans-Haarlem";"";"En bicicleta vamos hacia el sur por campos de cereales hasta los antiguos molinos del pueblecito de ‘Zaanse Schans’, donde se puede ver cómo los holandeses vivieron hace dos siglos. Hoy en día la gente sigue viviendo en este museo al aire libre. Tendremos tiempo para ver sus museos y tiendas y embarcamos hacia Haarlem. Tiempo para conocer la rica historia de esta ciudad dando un paseo entre los bellos monumentos del Siglo de Oro Holandés que todavía se conservan.
Ruta de 35 km.";
"0000000086";4;1;"Día 4 Haarlem-Leiden";"";"Por la mañana hacemos un pequeño tour por la ciudad para ver los ‘hofjes’ típicos, antiguas plazas rodeadas por casas de beneficencias donde vivieron monjas, viudas y mujeres solteras. En Haarlem se encuentra uno de los hofjes más antiguo del país, del año 1395. Continuando hacia el sur, podremos visitar uno de las 3 estaciones de bombeo con las que se extrajo el agua del pólder Haarlemmermeer (donde se encuentra el aeropuerto Schiphol, lo que literalmente significa ‘infierno de barcos’) entre 1849 y 1852. Continuamos por las dunas y largas playas de arena blanca. Habrá tiempo para visitar la ciudad universitaria de Leiden y sus museos.
Ruta: 40 km.";
"0000000086";5;1;"Día 5 Leiden";"";"Hoy, el barco permanece en Leiden y tenemos muchas posibilidades para pasar el día. Los aficionados de la bici pueden pedalear junto al mar del Norte o para los amantes de la naturaleza recomendamos una ruta por su cuenta por el Kagermeer (Lago Kager), una zona con fama por su carácter típico holandés, de unos 30 kms. Si el tiempo lo permite es posible acercarse al mar, quedarse en la playa, o visitar Leiden y sus numerosas museos. La mejor opción es ir en tren a La Haya para visitar el museo ""Mauritshuis"" con el famoso cuadro de Vermeer ""La joven de la perla"", el cuadro panorámico de Mesdag o el parque en miniatura Madurodam.";
"0000000086";6;1;"Día 6 Leiden-Aalsmeer";"";"Primero andamos en bici por los lagos hasta el pueblo Kudelstaart. Pasamos por los campos de cultivo de los tulipanes (abril/mayo están en flor) y llegamos a Aalsmeer y su gran lago que parece un mar. Amanecer, cenar y desayunar en este sitio no se le olvidará. Tenemos la tarde libre para visitar Aalsmeer o la subasta de flores, donde se vende 19 millones de flores y 2 millones de plantas cada día y por ello tiene el edificio de subasta más grande en el mundo. Desde la galería diseñada para visitantes podemos ver las flores y la subasta. 
Ruta: 35 km.
";
"0000000086";7;1;"Día 7 Ámsterdam";"";"Ruta fácil hasta Ámsterdam, llegando por el río Amstel. Disfrutamos de la tarde libre en Ámsterdam.
Se recomienda una visita al célebre cuadro de Rembrandt ‘La Ronda de noche’ en el Museo Nacional ‘Rijksmuseum’ o una visita al museo de Van Gogh’.
Tras la cena podemos visitar la ciudad por nuestra cuenta, andando o en barco turístico por los canales. Tras la cena podemos visitar la ciudad por nuestra cuenta, andando o en barco turístico por los canales.
Ruta: 25 km.
";
"0000000086";8;1;"Día 8 Fin del viaje
";"";"Tras el desayuno, se puede desembarcar.";
"0000000093";1;1;"Day 1: Arrival to Torroella de Montgrí";"";"Clients arrive in the historic city of Girona before starting to ride. Don’t pass up the chance to explore the remarkable streets of Girona’s old neighborhoods. Not to be missed is a trip to the Gothic Cathedral of Girona, dating back to the late 13th century; and, if time permits, the city’s cathedral and its many museums. We also recommend a stroll along the Ramblas and the Jewish quarter.";
"0000000093";2;1;"Day 2: Torroella de Montgrí";"Circular route from Molí del Mig via Espolla (160 km op. 1 or 140 op. 2)";"This route begins and ends at the Molí del Mig Hotel and extends north into the area known as Alt Empordà. Visiting the area of L´Albera, which is famous for its production of wine and olive oil, the route passes through both ancient olive groves and vineyards. Following will be the climb to the village of Terrades (260m) with its stunning views of the Serra d´en Clotes.
Today’s route level: Medium - Peaks: Terrades (260m)";
"0000000093";3;1;"Day 3: Torroella de Montgrí 
";"Circular route from Molí del Mig via Cadaqués (135 km)";"The route runs north from Torroella de Montgrí, visiting the medieval villages of L´Escala and Castelló d’Empúries. After this, the route visits the Cap de Creus, where a visit to the important historic 10th century monastery of Sant Pere de Rodes at 532 m is recommended, The route then passes the old fishing villages of El Port de la Selva and Cadaqués, the former home of Salvador Dali. Finally the route passes over the peak ´Santa Helena´, in the direction of Sant Pere Pescador, a beautiful medieval village.
Today’s route level: Difficult - Peaks: Santa Helena (505m), Coll de Perafita (260m).";
